pop1	pop2	nean_int_mean_frag_len	nean_int_total_seq_len	nean_int_n_frags	nean_n_ind1	nean_art1_mean_frag_len	nean_art1_total_seq_len	nean_art1_n_frags	nean_n_ind2	nean_art2_mean_frag_len	nean_art2_total_seq_len	nean_art2_n_frags	deni_int_mean_frag_len	deni_int_total_seq_len	deni_int_n_frags	deni_n_ind1	deni_art1_mean_frag_len	deni_art1_total_seq_len	deni_art1_n_frags	deni_n_ind2	deni_art2_mean_frag_len	deni_art2_total_seq_len	deni_art2_n_frags	mpd_neanderthal	mpd_whole_genome	mpd_denisova	reg1	reg2	nean_ratio1	nean_ratio2	deni_ratio1	deni_ratio2	div_neanderthal	div_whole_genome	div_denisova	norm_div_neanderthal	norm_div_whole_genome	norm_div_denisova
Cambodian	Tu	53993.801652892565	130667420	2420	9	85110.81794195251	290313000	3411	10	86606.52870883125	297147000	3431	56852.76073619632	9267163	163	9	88593.45794392523	37918000	428	10	84101.03626943006	32463000	386	49084.5	1527305.6408273545	3623.0	EAS	EAS	0.4500915219091119	0.4397399940096989	0.24440010021625613	0.2854684717986631	0.0003756445179678301	0.0006781134810498092	0.00039095028327439585	-0.1573711430818317	-1.097747009039294	-0.3199128124058093
Dai	Tu	53977.75912715065	128631383	2383	9	84013.2362673726	253888000	3022	10	86606.52870883125	297147000	3431	54254.33526011561	9386173	173	9	90136.90476190476	30286000	336	10	84101.03626943006	32463000	386	46815.0	1502317.0870744	3762.0	EAS	EAS	0.5066461707524578	0.432888041945569	0.3099178828501618	0.28913449157502386	0.00036394695375389067	0.0006670187304518626	0.0004008023291281761	-0.18518579342404345	-1.3614163797800722	-0.29627093714864616
Lahu	Tu	57830.6781975421	127056197	2197	8	89675.22935779816	244365000	2725	10	86606.52870883125	297147000	3431	65134.50292397661	11138171	171	8	90000.0	28890000	321	10	84101.03626943006	32463000	386	44883.0	1503316.1871146893	4744.0	EAS	EAS	0.5199443332719498	0.4275870091234305	0.38553724472135686	0.34310356405754244	0.00035325313569711206	0.0006674623241819759	0.00042592271208621233	-0.2106137205234371	-1.3508742699191103	-0.23598975604978034
Miao	Tu	56294.79539133889	141696517	2517	10	87096.5890978642	273222000	3137	10	86606.52870883125	297147000	3431	61838.86255924171	13048211	211	10	94740.0	33159000	350	10	84101.03626943006	32463000	386	51948.5	1490104.5568763136	5144.0	EAS	EAS	0.5186131314462232	0.4768566298835257	0.3935043577912482	0.40194100976496316	0.00036661804467642633	0.0006615964487921393	0.00039423028950098983	-0.17883443183424763	-1.4902781852417593	-0.3120418078243498
Han	Tu	52065.845977669625	181869493	3493	33	78911.08476585655	399369000	5061	10	86606.52870883125	297147000	3431	59232.02614379085	18125306	306	33	79285.92814371258	52963000	668	10	84101.03626943006	32463000	386	61129.5	1489129.5210030922	6796.0	EAS	EAS	0.45539211355913956	0.6120522603290627	0.3422258180239035	0.5583373686966701	0.0003361173938061179	0.0006611635393911235	0.0003749453940253478	-0.2513593544293765	-1.5005663794959598	-0.35831961650990485
She	Tu	56192.93924466338	136888436	2436	10	88498.33222148099	265318000	2998	10	86606.52870883125	297147000	3431	55807.881773399014	11329203	203	10	88446.74556213018	29895000	338	10	84101.03626943006	32463000	386	48469.0	1488774.7159371595	3905.0	EAS	EAS	0.5159410066410873	0.46067581365452115	0.37896648268941296	0.34898817114869235	0.0003540766584549187	0.0006610060083168433	0.00034468444073250344	-0.20865553528603953	-1.5043101427163135	-0.4309365829278752
Adygei	Tu	54506.47410358566	109451008	2008	16	87799.51219512195	359978000	4100	10	86606.52870883125	297147000	3431	49493.150684931505	3613073	73	16	73439.2523364486	15716000	214	10	84101.03626943006	32463000	386	41369.5	1675955.2378588964	1723.0	EUR	EAS	0.3040491585596898	0.36833960295745877	0.22989774751845254	0.1112981856267135	0.0003779727638506536	0.0007441129071012347	0.00047687937664143515	-0.1518350037662416	0.4707449532273232	-0.11370945764115781
Basque	Tu	51713.96522714526	92207783	1783	23	84647.71598808342	340961000	4028	10	86606.52870883125	297147000	3431	43520.833333333336	2089048	48	23	71625.80645161291	11102000	155	10	84101.03626943006	32463000	386	34339.0	1686350.3697843137	1003.0	EUR	EAS	0.2704349852329152	0.3103103278848516	0.18816861826697892	0.06435166189200012	0.0003724089104278757	0.0007487282760931925	0.0004801230033967625	-0.16506482107517073	0.5804302883867491	-0.1059257525845251
Sardinian	Tu	49960.28291621328	91828838	1838	28	83547.36098020735	354575000	4244	10	86606.52870883125	297147000	3431	46851.063829787236	2202047	47	28	64434.06593406593	11727000	182	10	84101.03626943006	32463000	386	36563.0	1695207.5915460202	1066.0	EUR	EAS	0.25898283296904745	0.30903504999209147	0.1877758164918564	0.0678325170193759	0.0003981646811211964	0.0007526608232669248	0.00048409502612796186	-0.10382234845209111	0.6738882016181055	-0.09639412155850842
BergamoItalian	Tu	53264.64779460171	80910519	1519	12	89985.15151515152	296951000	3300	10	86606.52870883125	297147000	3431	39547.619047619046	1661042	42	12	71886.36363636363	9489000	132	10	84101.03626943006	32463000	386	29680.5	1687455.3941145458	840.0	EUR	EAS	0.2724709430175349	0.27229121949742047	0.17504921488038783	0.05116723654622185	0.00036683116567327916	0.0007492188994990044	0.000505706658832227	-0.1783276694092138	0.5920900696084258	-0.04453286024476671
Tuscan	Tu	52727.13178294573	68019290	1290	8	89399.92503748125	238519000	2668	10	86606.52870883125	297147000	3431	38866.666666666664	1749045	45	8	62451.32743362832	7057000	113	10	84101.03626943006	32463000	386	27752.0	1690155.655111272	1083.0	EUR	EAS	0.285173466264742	0.22890788061127995	0.24784540172877995	0.05387810738379078	0.0004080019065179892	0.0007504177973065454	0.0006191950464396285	-0.08043124071846063	0.6205821594220838	0.2278043114220964
French	Tu	50107.54257907542	102973055	2055	28	81519.47236180905	389337000	4776	10	86606.52870883125	297147000	3431	44135.59322033898	2604059	59	28	73666.66666666667	15691000	213	10	84101.03626943006	32463000	386	38940.0	1684931.8133347768	1423.0	EUR	EAS	0.26448309562153094	0.3465391035413449	0.16595876617169078	0.08021621538366756	0.00037815717907951744	0.0007480984465251304	0.0005464545926186773	-0.15139649836333777	0.5654622398110922	0.05324962898276313
Orcadian	Tu	52268.79134095009	86924663	1663	15	85381.43762049022	310020000	3631	10	86606.52870883125	297147000	3431	40673.4693877551	1993049	49	15	70681.52866242039	11097000	157	10	84101.03626943006	32463000	386	32472.5	1681155.353790203	932.0	EUR	EAS	0.2803840494161667	0.2925308450026418	0.1796025051815806	0.06139447986938976	0.00037357061712163324	0.0007464217237662023	0.0004676252314920506	-0.1623024968086736	0.5256145270706946	-0.1359165553831442
Bedouin	Tu	50019.11421911422	107293145	2145	46	79872.41706161137	421327000	5275	10	86606.52870883125	297147000	3431	38400.0	2688070	70	46	79059.70149253731	26485000	335	10	84101.03626943006	32463000	386	40980.5	1740957.6810701014	1294.0	MID	EAS	0.2546552796284121	0.36107766526332086	0.10149405323768171	0.08280411545451745	0.0003819489120204278	0.0007729735567736964	0.0004813862734229391	-0.14238045673162877	1.1566251153029306	-0.10289429365525912
Palestinian	Tu	49037.544169611305	111023264	2264	46	78281.71573973101	430706000	5502	10	86606.52870883125	297147000	3431	44507.692307692305	2893065	65	46	72522.29299363057	22772000	314	10	84101.03626943006	32463000	386	42970.0	1728327.450525731	1744.5	MID	EAS	0.25777041415722096	0.3736307753401515	0.12704483576321798	0.08911884299048146	0.0003870359999504248	0.0007673658189562252	0.0006029937108222595	-0.13028429983561962	1.023355900410839	0.18892609654672582
Druze	Tu	50479.732951835955	105858097	2097	42	79069.13866357667	409420000	5178	10	86606.52870883125	297147000	3431	37263.88888888889	2683072	72	42	72399.29328621908	20489000	283	10	84101.03626943006	32463000	386	40410.5	1705304.3209107693	1463.0	MID	EAS	0.2585562429778711	0.35624824413505773	0.1309518278100444	0.08265015556171641	0.00038174217320381264	0.0007571437035193928	0.0005452704959091669	-0.1428720435091102	0.7804249105634371	0.05040816162520706
Russian	Tu	51981.21682319314	127304449	2449	25	83296.06707925734	417230000	5009	10	86606.52870883125	297147000	3431	50433.333333333336	6052120	120	25	72232.0819112628	21164000	293	10	84101.03626943006	32463000	386	48239.5	1665214.5240019443	2582.0	EUR	EAS	0.305118157850586	0.4284224609368427	0.28596295596295596	0.18643132181252503	0.000378930197482729	0.0007393441020449317	0.0004266273636345611	-0.14955840316674957	0.3574131737267022	-0.23429880939229636
Balochi	Tu	51334.83237939493	125567446	2446	24	83252.24382946896	445233000	5348	10	86606.52870883125	297147000	3431	45973.333333333336	3448075	75	24	84783.78378378379	40781000	481	10	84101.03626943006	32463000	386	48337.0	1686379.72980837	1424.0	SAS	EAS	0.2820263682161924	0.42257685926494293	0.08455101640469827	0.10621553768906139	0.00038494850010726504	0.0007487413117473434	0.00041298405632128073	-0.13524798946920333	0.5807400837892508	-0.26703854430450763
Brahui	Tu	51859.932088285226	122184356	2356	25	83963.44747979993	436442000	5198	10	86606.52870883125	297147000	3431	47455.696202531646	3749079	79	25	80449.50495049504	40627000	505	10	84101.03626943006	32463000	386	46440.5	1690316.8806157676	1617.5	SAS	EAS	0.279955540484188	0.4111916189630048	0.09228047849952002	0.11548775529063857	0.00038008548328396477	0.0007504893803513303	0.00043143929482414214	-0.14681134659847675	0.6222833474035098	-0.22275165678881187
Makrani	Tu	51269.13043478261	117921300	2300	25	82959.94608126325	430811000	5193	10	86606.52870883125	297147000	3431	46109.58904109589	3366073	73	25	84103.2258064516	39108000	465	10	84101.03626943006	32463000	386	45152.5	1707242.1532672674	1376.0	SAS	EAS	0.27371933400029247	0.3968449959111147	0.08607121305103815	0.10368952345747466	0.0003829036823712086	0.0007580040881142168	0.0004087849550499945	-0.1401101889238715	0.8008721538529178	-0.2771150938782038
Kalash	Tu	52411.36950904393	101417935	1935	22	85339.24441017733	332055000	3891	10	86606.52870883125	297147000	3431	38239.43661971831	2715071	71	22	87223.5294117647	29656000	340	10	84101.03626943006	32463000	386	39223.0	1666818.8060576944	1307.0	SAS	EAS	0.3054251102979928	0.3413055995853904	0.09155216482330726	0.08363586236638634	0.0003867461904050797	0.0007400563925389425	0.0004813870429171097	-0.13097341348545136	0.3743409257011572	-0.10289244710628218
Pathan	Tu	52185.563114134544	138085646	2646	24	83494.3231441048	478005000	5725	10	86606.52870883125	297147000	3431	51204.545454545456	4506088	88	24	78737.78501628664	48345000	614	10	84101.03626943006	32463000	386	51590.5	1666536.8249233295	1804.0	SAS	EAS	0.28887908285478187	0.4647048295961258	0.09320690867721584	0.1388068878415427	0.000373612330422816	0.0007399311948028097	0.0004003472635243697	-0.16220331027156226	0.37136557190542413	-0.2973629544208647
Sindhi	Tu	50450.413223140495	134301662	2662	24	83600.0	469832000	5620	10	86606.52870883125	297147000	3431	48355.769230769234	5029104	104	24	80912.57668711657	52755000	652	10	84101.03626943006	32463000	386	50921.5	1682134.6470571663	2275.5	SAS	EAS	0.2858503933320847	0.45197044560436417	0.09532942849019051	0.15491802975695407	0.0003791576309755571	0.0007468565234215412	0.0004524662842526223	-0.14901760826591173	0.5359476436657387	-0.17229335924535596
Mozabite	Tu	52644.96644295302	78442490	1490	27	86723.33044232437	299976000	3459	10	86606.52870883125	297147000	3431	44431.818181818184	1955044	44	26	74697.8021978022	13595000	182	10	84101.03626943006	32463000	386	32314.5	1804220.8600780335	1289.5	MID	EAS	0.26149588633757365	0.2639854684718338	0.14380610518573006	0.06022376243723624	0.00041195148190731833	0.0008010619847821905	0.0006595759481628035	-0.07103987885498103	1.8241532469824322	0.3247060367571193
Burusho	Tujia	51648.87983706721	126800455	2455	24	83004.2372881356	470136000	5664	9	89896.23908663532	267711000	2978	58522.388059701494	7842134	134	24	82881.53846153847	53873000	650	9	82201.08695652174	30250000	368	49257.0	1651158.4606482042	3589.0	SAS	EAS	0.269710158337162	0.47364678702033164	0.14556705585358157	0.25924409917355373	0.0003884607511857903	0.0007331033040043391	0.0004576560410724938	-0.1268965041619612	0.20909913297774724	-0.15983954151334304
Hazara	Tujia	53610.06051437216	141747644	2644	19	84074.29015947103	432310000	5142	9	89896.23908663532	267711000	2978	60135.86956521739	11065184	184	19	87803.21285140562	43726000	498	9	82201.08695652174	30250000	368	52307.0	1589762.0498405723	4751.0	SAS	EAS	0.32788425898082396	0.5294800886030084	0.2530573114394182	0.3657912066115703	0.00036901495167002564	0.0007058437085810065	0.0004293647534464858	-0.17313502906026496	-0.43873159638074655	-0.2277299170602615
Uygur	Tujia	54843.819723337794	122907241	2241	10	88113.44113188479	348753000	3958	9	89896.23908663532	267711000	2978	58513.333333333336	8777150	150	10	83228.3950617284	26966000	324	9	82201.08695652174	30250000	368	45968.0	1582499.9846565523	3720.0	SAS	EAS	0.3524191648530622	0.4591041869777484	0.3254895053029741	0.2901537190082645	0.00037400562917200297	0.000702619400250109	0.0004238277800880696	-0.16126811838130287	-0.5153580460856497	-0.24101694752933742
Bougainville	Tujia	58442.663378545	94795622	1622	11	100468.92870758673	263530000	2623	9	89896.23908663532	267711000	2978	52392.0	6549125	125	11	111934.0434248259	273231000	2441	9	82201.08695652174	30250000	368	35568.5	1626980.0836554568	2721.5	OCE	EAS	0.35971472697605583	0.3540968507084132	0.023969187244492755	0.2165	0.00037521247552972436	0.0007223682664647639	0.0004155516958372302	-0.15839846031891833	-0.04602157189526707	-0.26087700039348866
PapuanHighlands	Tujia	54419.81981981982	60407110	1110	9	96848.01864801865	207739000	2145	9	89896.23908663532	267711000	2978	48010.86956521739	4417092	92	9	102869.12065439673	251515000	2445	9	82201.08695652174	30250000	368	24030.0	1660676.2065524478	2040.5	OCE	EAS	0.2907836756699512	0.2256429881476667	0.017561942627676283	0.14601957024793388	0.00039780085489936535	0.0007373291194759417	0.000461955512812502	-0.10468746010785783	0.3095266366361291	-0.14952213373250434
PapuanSepik	Tujia	55884.15672913117	65609174	1174	8	95321.77088087631	208850000	2191	9	89896.23908663532	267711000	2978	49877.77777777778	4489090	90	8	104995.32710280374	247159000	2354	9	82201.08695652174	30250000	368	26634.5	1656051.5004793846	2188.5	OCE	EAS	0.3141449557098396	0.24507462898424046	0.018162761623084736	0.1483996694214876	0.0004059569474232369	0.0007352757809363562	0.0004875152870626341	-0.0852937762980372	0.26072856083706625	-0.0881865488812617
Colombian	Tujia	59165.73258606886	73899249	1249	7	90187.00114025085	158188000	1754	9	89896.23908663532	267711000	2978	57296.703296703294	5214091	91	7	83488.23529411765	14193000	170	9	82201.08695652174	30250000	368	28766.0	1551621.9482593224	2417.0	AMR	EAS	0.4671609034819329	0.27604113764469895	0.36737060522792925	0.17236664462809917	0.0003892597068205659	0.0006889097587811196	0.00046355155673347473	-0.12499673501226573	-0.8411709165326133	-0.14569211996230733
Karitiana	Tujia	61021.844660194176	75424236	1236	12	89790.09566685425	159557000	1777	9	89896.23908663532	267711000	2978	60505.882352941175	5143085	85	12	77456.14035087719	13245000	171	9	82201.08695652174	30250000	368	28592.5	1541987.2343559111	2309.5	AMR	EAS	0.4727102916199227	0.2817375303965844	0.3883038882597207	0.1700193388429752	0.0003790890238516967	0.0006846320103008468	0.0004490495490547016	-0.14918074335337614	-0.9428326204189181	-0.1804924712404555
Surui	Tujia	60913.17365269461	61036002	1002	8	94387.41958541816	132048000	1399	9	89896.23908663532	267711000	2978	48546.875	3107064	64	8	74693.54838709677	9262000	124	9	82201.08695652174	30250000	368	24845.0	1541438.9982408832	1556.5	AMR	EAS	0.4622258724100327	0.2279921333079328	0.33546361477002806	0.10271285950413223	0.00040705483953552526	0.000684388597135557	0.0005009552426342038	-0.08268319133707726	-0.9486173918344968	-0.05593479550935202
Pima	Tujia	59762.80701754386	85163425	1425	13	90849.21014839636	189784000	2089	9	89896.23908663532	267711000	2978	55484.536082474224	5382097	97	13	81995.19230769231	17055000	208	9	82201.08695652174	30250000	368	31953.5	1549660.2690062185	2512.0	AMR	EAS	0.4487386976773595	0.3181170179783423	0.3155729698035767	0.1779205619834711	0.0003752021481052459	0.0006880387863238287	0.0004667325765403336	-0.15842301702966174	-0.8618697828765696	-0.13805865229675982
Maya	Tujia	55391.25742039935	102641853	1853	21	86030.21718602456	273318000	3177	9	89896.23908663532	267711000	2978	57851.851851851854	7810135	135	21	75397.95918367348	22167000	294	9	82201.08695652174	30250000	368	38451.5	1566959.7038634298	3400.0	AMR	EAS	0.37554004127060786	0.3834054372065399	0.3523316190733974	0.2581862809917355	0.00037461813944454024	0.0006957196196014844	0.0004353317836375428	-0.15981168191726236	-0.6793329642968772	-0.21341088266614475
Yakut	Tujia	54221.85430463576	147377718	2718	25	85160.19310950187	388075000	4557	9	89896.23908663532	267711000	2978	61328.63849765258	13063213	213	25	78253.46534653465	39518000	505	9	82201.08695652174	30250000	368	50798.5	1521383.614221174	5090.5	EAS	EAS	0.37976607099143206	0.5505105057319274	0.33056361657978645	0.4318417520661157	0.00034468236236362404	0.000675484140877523	0.00038968207898011	-0.2309934388197676	-1.1602338998053154	-0.3229561120586017
Oroqen	Tujia	56528.925619834714	129962299	2299	9	83778.13504823152	260550000	3110	9	89896.23908663532	267711000	2978	60135.13513513513	11125185	185	9	84363.37209302325	29021000	344	9	82201.08695652174	30250000	368	45055.0	1487135.251588721	4807.5	EAS	EAS	0.49879984264056804	0.4854574485172443	0.38334947107267153	0.36777471074380164	0.000346677462207713	0.0006602780971203821	0.0004321276455178049	-0.22624945934282595	-1.52160912437721	-0.22109982716131255
Daur	Tujia	58550.57675244011	131975254	2254	9	87494.140625	268782000	3072	9	89896.23908663532	267711000	2978	60219.38775510204	11803196	196	9	86159.02964959569	31965000	371	9	82201.08695652174	30250000	368	47171.0	1485780.9020777722	4545.0	EAS	EAS	0.4910122478439776	0.49297658295699465	0.36925374628499924	0.39018829752066114	0.0003574230666000461	0.0006596767750032647	0.00038506519759563427	-0.20069839388833471	-1.5358996866420531	-0.3340352052123361
Hezhen	Tujia	57774.04053471324	133980319	2319	9	85640.29706167258	265228000	3097	9	89896.23908663532	267711000	2978	58556.1797752809	10423178	178	9	82407.73809523809	27689000	336	9	82201.08695652174	30250000	368	47071.0	1482774.0693355112	4128.0	EAS	EAS	0.5051514885306227	0.5004662453167782	0.37643750225721406	0.34456786776859505	0.00035132772000639887	0.0006583417613928359	0.0003960404398735203	-0.2151920039353612	-1.5676266006888881	-0.3076980045230637
Mongolian	Tujia	56103.580562659845	131621346	2346	9	87875.03914813655	280585000	3193	9	89896.23908663532	267711000	2978	59187.5	11364192	192	9	87150.27322404372	31897000	366	9	82201.08695652174	30250000	368	46215.5	1488167.3375723194	4511.5	EAS	EAS	0.46909615980897057	0.49165460515257126	0.35627776906919145	0.3756757685950413	0.00035112465724214674	0.0006607363363885232	0.00039699258865038536	-0.21567484973829043	-1.510718959842835	-0.3054131407553756
Xibo	Tujia	57088.48797250859	132904328	2328	9	88987.14239794278	276839000	3111	9	89896.23908663532	267711000	2978	59294.444444444445	10673180	180	9	87800.0	28974000	330	9	82201.08695652174	30250000	368	47289.5	1488051.367295287	4341.5	EAS	EAS	0.4800780525865214	0.49644701936042973	0.3683709532684476	0.3528323966942149	0.0003558161025425748	0.0006606848463618026	0.0004067672427523943	-0.20451945804781185	-1.5119426325000074	-0.2819569818629622
Japanese	Tujia	54083.22538860104	167012088	3088	27	78430.189501198	360073000	4591	9	89896.23908663532	267711000	2978	58029.52029520295	15726271	271	27	80322.0640569395	45141000	562	9	82201.08695652174	30250000	368	56715.5	1474240.3444144886	5924.5	EAS	EAS	0.46382841257189517	0.6238521689433755	0.34838109479187435	0.5198767272727273	0.0003395891918913079	0.0006545528446509444	0.00037672630720912795	-0.24310405887962036	-1.6576711027535522	-0.3540459734554917
NorthernHan	Tujia	56979.42718838241	141254479	2479	10	85439.47858472998	275286000	3222	9	89896.23908663532	267711000	2978	54178.21782178218	10944202	202	10	79861.78861788618	29469000	369	9	82201.08695652174	30250000	368	49732.0	1471384.2605288757	4497.5	EAS	EAS	0.5131190071416636	0.5276379341902275	0.37138016220435033	0.36179180165289254	0.00035207379158575214	0.0006532847625237847	0.000410948189735533	-0.21341798331615877	-1.6878073742780069	-0.2719239969886327
Naxi	Tujia	59273.20954907162	134078262	2262	8	88766.8252889191	261152000	2942	9	89896.23908663532	267711000	2978	51603.1746031746	9753189	189	8	89819.71830985915	31886000	355	9	82201.08695652174	30250000	368	45570.5	1475739.5501951529	3620.0	EAS	EAS	0.5134108182208063	0.5008320987931015	0.3058768425014113	0.3224194710743802	0.0003398798531562111	0.0006552184819821766	0.00037116065319763616	-0.24241291999776038	-1.6418520742212634	-0.3674018286572547
Yi	Tujia	57721.27139364303	141650454	2454	10	87185.6014580802	287015000	3292	9	89896.23908663532	267711000	2978	61890.90909090909	13616220	220	10	85698.3758700696	36936000	431	9	82201.08695652174	30250000	368	49910.0	1476463.1668041074	5310.0	EAS	EAS	0.4935297946100378	0.5291170478613131	0.368643599740091	0.4501229752066116	0.00035234620568176927	0.000655539762912808	0.00038997607265452524	-0.21277023283662075	-1.6342167569545292	-0.3222506178008529
Tu	Tujia	57083.67514356029	139172438	2438	10	86606.52870883125	297147000	3431	9	89896.23908663532	267711000	2978	59927.083333333336	11506192	192	10	84101.03626943006	32463000	386	9	82201.08695652174	30250000	368	48919.5	1488856.77428936	4324.5	EAS	EAS	0.46836225168014484	0.5198607378852569	0.35444019345100575	0.38036998347107437	0.0003515027882173049	0.0006610424416759383	0.000375841112333255	-0.21477572401730907	-1.5034442953246367	-0.35617016848505884
Tujia	Tujia	89896.23908663532	267713978	2978	9	89896.23908663532	267711000	2978	9	89896.23908663532	267711000	2978	82201.08695652174	30250368	368	9	82201.08695652174	30250000	368	9	82201.08695652174	30250000	368	955004.0	1381779.4322270362	90042.0	EAS	EAS	1.000011123935886	1.000011123935886	1.0000121652892562	1.0000121652892562	0.0035672549006761237	0.0006135008185545113	0.0029765588306231512	7.431689724634266	-2.633282207565941	5.884751238849975
Cambodian	Tujia	56582.25667527993	131386322	2322	9	85110.81794195251	290313000	3411	9	89896.23908663532	267711000	2978	58260.606060606064	9613165	165	9	88593.45794392523	37918000	428	9	82201.08695652174	30250000	368	49744.5	1503343.937126392	3961.0	EAS	EAS	0.4525678216270026	0.4907767032359522	0.25352510680943086	0.31779057851239667	0.00037861247078672315	0.000667474645001419	0.00041203911510933185	-0.15031389865214792	-1.3505814627324255	-0.26930611213659156
Dai	Tujia	56010.63829787234	126362256	2256	9	84013.2362673726	253888000	3022	9	89896.23908663532	267711000	2978	52943.181818181816	9318176	176	9	90136.90476190476	30286000	336	9	82201.08695652174	30250000	368	45877.5	1472733.9340817065	3770.5	EAS	EAS	0.49770865893622385	0.47200995102928156	0.3076727200686786	0.30803887603305785	0.00036306331852764643	0.0006538840085467977	0.0004046392770430608	-0.18728691502496242	-1.6735661508803417	-0.28706344407378104
Lahu	Tujia	59495.80223880597	127561144	2144	8	89675.22935779816	244365000	2725	9	89896.23908663532	267711000	2978	60206.25	9633160	160	8	90000.0	28890000	321	9	82201.08695652174	30250000	368	45542.0	1479026.6130311089	3726.5	EAS	EAS	0.5220106971129254	0.47648824291866976	0.33344271374177914	0.31845157024793386	0.00035702094361900677	0.0006566779158784019	0.0003868408704931715	-0.20165456817450353	-1.6071682826697233	-0.3297741372307053
Miao	Tujia	57869.99182338512	141552446	2446	10	87096.5890978642	273222000	3137	9	89896.23908663532	267711000	2978	60118.226600985225	12204203	203	10	94740.0	33159000	350	9	82201.08695652174	30250000	368	49769.0	1462887.6586217757	5079.5	EAS	EAS	0.5180858276419907	0.528750951585852	0.368050996712808	0.4034447272727273	0.00035159406570763177	0.0006495123281515809	0.00041620907157968447	-0.21455868297943806	-1.77746016893064	-0.2592995011074672
Han	Tujia	54696.19105199516	180938308	3308	33	78911.08476585655	399369000	5061	9	89896.23908663532	267711000	2978	56125.0	17062304	304	33	79285.92814371258	52963000	668	9	82201.08695652174	30250000	368	60530.5	1464026.2123147687	6596.0	EAS	EAS	0.45306047289599344	0.6758717721722305	0.32215516492645807	0.5640431074380166	0.00033453667534019384	0.0006500178383700198	0.00038658319532930603	-0.2551180114125766	-1.7654465990876642	-0.3303924782505697
She	Tujia	58607.24946695096	137436345	2345	10	88498.33222148099	265318000	2998	9	89896.23908663532	267711000	2978	65038.83495145631	13398206	206	10	88446.74556213018	29895000	338	9	82201.08695652174	30250000	368	46919.0	1462412.166038856	4774.0	EAS	EAS	0.5180061096495526	0.5133757858287482	0.44817548084964043	0.4429159008264463	0.00034138713453126245	0.0006493012126276164	0.00035631636056349635	-0.2388288828727988	-1.7824773792650144	-0.4030235583919472
Adygei	Tujia	53625.75574365175	88698654	1654	16	87799.51219512195	359978000	4100	9	89896.23908663532	267711000	2978	53211.2676056338	3778071	71	16	73439.2523364486	15716000	214	9	82201.08695652174	30250000	368	34089.5	1683881.5540544805	1904.0	EUR	EAS	0.24640020779047608	0.33132241110750027	0.24039647493000763	0.12489490909090908	0.00038432939467153584	0.0007476321384349038	0.0005039608837419942	-0.1367201080149814	0.5543803178123985	-0.04872218269848938
Basque	Tujia	50704.06732117812	72305426	1426	23	84647.71598808342	340961000	4028	9	89896.23908663532	267711000	2978	45162.79069767442	1942043	43	23	71625.80645161291	11102000	155	9	82201.08695652174	30250000	368	28597.0	1694248.344263224	1187.0	EUR	EAS	0.2120636260452075	0.27008761687043115	0.1749273103945235	0.06419976859504133	0.0003955028216001383	0.0007522349238943721	0.0006112120071491723	-0.11015175947170237	0.6637666023474865	0.20864747619425583
Sardinian	Tujia	49236.55172413793	71394450	1450	28	83547.36098020735	354575000	4244	9	89896.23908663532	267711000	2978	43243.90243902439	1773041	41	28	64434.06593406593	11727000	182	9	82201.08695652174	30250000	368	28637.5	1703034.9500111917	995.0	EUR	EAS	0.20135218218994572	0.2666847832177236	0.15119305875330433	0.05861292561983471	0.00040111661340622417	0.0007561361180306938	0.0005611827363270224	-0.09680319789730374	0.7564794032329726	0.08859263707368277
BergamoItalian	Tujia	52004.18410041841	62146195	1195	12	89985.15151515152	296951000	3300	9	89896.23908663532	267711000	2978	49181.818181818184	1623033	33	12	71886.36363636363	9489000	132	9	82201.08695652174	30250000	368	24592.5	1695530.2336061762	824.0	EUR	EAS	0.2092809756491812	0.23213911643526042	0.17104362946569712	0.05365398347107438	0.0003957201241363208	0.0007528040741819329	0.0005076914640675821	-0.10963505411733551	0.6772925934775494	-0.03976993907281297
Tuscan	Tujia	50651.95586760281	50500997	997	8	89399.92503748125	238519000	2668	9	89896.23908663532	267711000	2978	50718.75	1623032	32	8	62451.32743362832	7057000	113	9	82201.08695652174	30250000	368	20155.5	1698007.9455068891	1022.5	EUR	EAS	0.2117273550534758	0.18863997743835703	0.22998894714467905	0.05365395041322314	0.0003991109324039682	0.000753904161680543	0.0006299937401111007	-0.10157233741690454	0.7034364329408728	0.2537178498394294
French	Tujia	48832.042882668255	81990679	1679	28	81519.47236180905	389337000	4776	9	89896.23908663532	267711000	2978	55400.0	2770050	50	28	73666.66666666667	15691000	213	9	82201.08695652174	30250000	368	32380.5	1692700.9838635507	1523.5	EUR	EAS	0.21059051413043198	0.3062656334629507	0.1765375055764451	0.09157190082644628	0.0003949290382142097	0.0007515479062346372	0.000549990072381365	-0.11151611054171022	0.6474394652540559	0.06173369135561699
Orcadian	Tujia	50694.17833456153	68793357	1357	15	85381.43762049022	310020000	3631	9	89896.23908663532	267711000	2978	39166.666666666664	1645042	42	15	70681.52866242039	11097000	157	9	82201.08695652174	30250000	368	29708.5	1689543.482946009	740.0	EUR	EAS	0.22189973872653376	0.25696873494178424	0.14824204740019825	0.05438155371900826	0.000431851290525043	0.0007501459969629263	0.00044983653912787636	-0.023721804044213344	0.6141227600028268	-0.1786039374866784
